id	author	text	raw_text	likes	published_at	updated_at	num_replies
UgxZ5tWE-nhrSkw2hAh4AaABAg	Japanese culture lover	恐ろしい才能だな。	恐ろしい才能だな。	0	2019-09-18T04:22:48.000Z	2019-09-18T04:22:48.000Z	0
UgxRtXUikz91v6NaPhZ4AaABAg	miggantza	声は機械でいじり過ぎ。テレビの声とは違う。不自然。<br />運営の推し方を見ると次のシングルはセンターかな。	"声は機械でいじり過ぎ。テレビの声とは違う。不自然。
運営の推し方を見ると次のシングルはセンターかな。"	0	2019-09-18T04:22:46.000Z	2019-09-18T04:22:46.000Z	0
UgyVWOZTwH97eHf1oZZ4AaABAg	とっとこはめたろう	１番好きだといっていた推しメンを思い出せないのは箱推しだからだろう	１番好きだといっていた推しメンを思い出せないのは箱推しだからだろう	0	2019-09-18T04:22:42.000Z	2019-09-18T04:22:42.000Z	0
UgzFR2tdjsz0JMB7GP94AaABAg	まり	一昨日握手して、このMVを見て更にハマりました。	一昨日握手して、このMVを見て更にハマりました。	0	2019-09-18T04:22:27.000Z	2019-09-18T04:22:27.000Z	0
Ugxiz8H8zzsm0TeqW814AaABAg	T0 ＭＡT0	これみてサトミツ泣いてそう	これみてサトミツ泣いてそう	0	2019-09-18T04:22:09.000Z	2019-09-18T04:22:09.000Z	0
UgwZK0tb-TIR_PBZQDF4AaABAg	カレー魔物	アイドル界の大谷翔平こと上村ひなの	アイドル界の大谷翔平こと上村ひなの	0	2019-09-18T04:21:42.000Z	2019-09-18T04:21:42.000Z	0
UgwRGTDykCCb_staKNh4AaABAg	つかこナエトル	水玉ピンく……	水玉ピンく……	0	2019-09-18T04:21:38.000Z	2019-09-18T04:21:38.000Z	0
UgxvwjeYy4PoMH78MVh4AaABAg	完熟眼鏡	めちゃくちゃ小室哲哉（伝われ）	めちゃくちゃ小室哲哉（伝われ）	0	2019-09-18T04:21:38.000Z	2019-09-18T04:21:38.000Z	0
UgzQjQsz73pP07fRjR14AaABAg	ロヨライグナティウス	唯一の3期生って可哀想だよな<br />日向は一期も二期も皆いい子だし優しいけど、悩みとか夢とか語り合える同期が居ないのは少し辛そう。	"唯一の3期生って可哀想だよな
日向は一期も二期も皆いい子だし優しいけど、悩みとか夢とか語り合える同期が居ないのは少し辛そう。"	0	2019-09-18T04:21:17.000Z	2019-09-18T04:21:17.000Z	0
Ugzyq1N6byp92JcoxL14AaABAg	あおこん?	ただただびっくりした！	ただただびっくりした！	0	2019-09-18T04:21:05.000Z	2019-09-18T04:21:05.000Z	0
UgwqX_9-pbu_ggeADbp4AaABAg	Ra8ecca_	Love y’all	Love y’all	1	2019-09-18T04:20:59.000Z	2019-09-18T04:20:59.000Z	0
UgwgfI8tSfeOnNvziip4AaABAg	口木通	一瞬cageが始まるのかと思った。<br />「世界…っていいだすから	"一瞬cageが始まるのかと思った。
「世界…っていいだすから"	0	2019-09-18T04:20:45.000Z	2019-09-18T04:20:45.000Z	0
Ugy3nEWbCK3f4SEPkNV4AaABAg	春日	個人的には日向で1番好きな曲です	個人的には日向で1番好きな曲です	0	2019-09-18T04:20:44.000Z	2019-09-18T04:20:44.000Z	0
Ugx6jTXB7WogBFkRoE14AaABAg	T0 K3	ギャップええのう〜	ギャップええのう〜	0	2019-09-18T04:19:49.000Z	2019-09-18T04:19:49.000Z	0
Ugx0qCaGKNMsRMFt74R4AaABAg	ノグチ：ラジカル暇人	力強い歌声がめちゃくちゃカッコいい	力強い歌声がめちゃくちゃカッコいい	0	2019-09-18T04:19:48.000Z	2019-09-18T04:19:48.000Z	0
UgzrmYP1hSySI5eU4KR4AaABAg	。。	なんか君の名は。感ある	なんか君の名は。感ある	0	2019-09-18T04:19:42.000Z	2019-09-18T04:19:42.000Z	0
UgzhISlzkSo2G4-bvdp4AaABAg	にぶ太のび	ぐるぐるピーマンくんと同じ人がやってるとは思えない…<br />素晴らしい(;つД｀)	"ぐるぐるピーマンくんと同じ人がやってるとは思えない…
素晴らしい(;つД｀)"	0	2019-09-18T04:19:27.000Z	2019-09-18T04:19:27.000Z	0
UgwS9CiQfh2y_Ad31qN4AaABAg	akari	ひなのすごすぎ	ひなのすごすぎ	0	2019-09-18T04:19:18.000Z	2019-09-18T04:19:18.000Z	0
Ugzorkpl4t7NgweqeRt4AaABAg	しんゆう	"<a href=""https://www.youtube.com/watch?v=Mp_FdZGhsg4&amp;t=3m10s"">3:10</a><br />ちょっと怖かった(⌒∇⌒)"	"3:10
ちょっと怖かった(⌒∇⌒)"	0	2019-09-18T04:19:16.000Z	2019-09-18T04:19:40.000Z	0
Ugw78y3x9k2rydbWo6p4AaABAg	たんたん桜	題があるある	題があるある	0	2019-09-18T04:19:04.000Z	2019-09-18T04:19:04.000Z	0
UgyK-vvIehTA31fqq1N4AaABAg	#ゆーきまる。	表現力が高すぎるひなのなの。	表現力が高すぎるひなのなの。	0	2019-09-18T04:18:34.000Z	2019-09-18T04:18:34.000Z	0
UgwyLyS2fgYAQX0VlSJ4AaABAg		ゴーヤチャンプルッ♪	ゴーヤチャンプルッ♪	0	2019-09-18T04:18:22.000Z	2019-09-18T04:18:22.000Z	0
UgxP4oJXk2JRV9Enfl54AaABAg	アイスここあ	いや、歌の名前長すぎるwww	いや、歌の名前長すぎるwww	0	2019-09-18T04:17:59.000Z	2019-09-18T04:17:59.000Z	0
UgxpBf9uR8x1ScLufox4AaABAg	フリーダ	最高すぎる！	最高すぎる！	0	2019-09-18T04:17:49.000Z	2019-09-18T04:17:49.000Z	0
UgyoWMixYpfNeNBcMep4AaABAg	まま	あの日見た花の名前を僕達はまだ知らない。見たいなタイトルやね	あの日見た花の名前を僕達はまだ知らない。見たいなタイトルやね	0	2019-09-18T04:17:38.000Z	2019-09-18T04:17:38.000Z	0
UgwYXAfiLbquDBvpTFZ4AaABAg	いーちゃんなおまる	表題曲の100倍好き	表題曲の100倍好き	0	2019-09-18T04:17:26.000Z	2019-09-18T04:17:26.000Z	0
Ugzd1NYF4botKf_7dId4AaABAg	ブラジルポポ	センスの塊だな。<br />推してて楽しいね！	"センスの塊だな。
推してて楽しいね！"	0	2019-09-18T04:17:16.000Z	2019-09-18T04:17:16.000Z	0
UgxPaRK3AG55b-rxTHF4AaABAg	あかさはまや	富田がちょいちょい出るさ行の甘さを的確にイジってそう。。<br />しゅきじゃぁないんだぁ<br />しょうしぇふのタイトル<br />でも、メンバーみんなで励まして勇気与えてデビューしたんだろうと思うとサトミツになってしまう😭	"富田がちょいちょい出るさ行の甘さを的確にイジってそう。。
しゅきじゃぁないんだぁ
しょうしぇふのタイトル
でも、メンバーみんなで励まして勇気与えてデビューしたんだろうと思うとサトミツになってしまう😭"	0	2019-09-18T04:17:00.000Z	2019-09-18T04:17:00.000Z	0
UgykjBrfRtQEQ55jaqB4AaABAg	。。	早口のとこめっちゃ頑張ってる可愛いwwwwwww	早口のとこめっちゃ頑張ってる可愛いwwwwwww	0	2019-09-18T04:16:37.000Z	2019-09-18T04:16:37.000Z	0
UgzLE0isUx6xWbWu1LV4AaABAg	ACRO POLIS	日向坂になってからは初のソロだね。<br />サトミツさんもTwitterで喜ばれてたし、3期生1人だからこそ出来た偉業。おめでとう！<br />見た目と行動、声まで全て変化球なひなのが好きだわw	"日向坂になってからは初のソロだね。
サトミツさんもTwitterで喜ばれてたし、3期生1人だからこそ出来た偉業。おめでとう！
見た目と行動、声まで全て変化球なひなのが好きだわw"	0	2019-09-18T04:16:33.000Z	2019-09-18T04:16:33.000Z	0
UgxwwWZZj7-3H-tUCdt4AaABAg	かずくん	日向坂＞乃木坂＞欅坂こんな感じかな？<br />最強に今日向坂にキテルと思う。<br /><br />ひなのは最強	"日向坂＞乃木坂＞欅坂こんな感じかな？
最強に今日向坂にキテルと思う。

ひなのは最強"	0	2019-09-18T04:16:30.000Z	2019-09-18T04:16:53.000Z	0
UgwoXA6emxpUNqr2ZW14AaABAg	ころ	日向坂46唯一の3期生が変化球持ちすぎて期待しかない	日向坂46唯一の3期生が変化球持ちすぎて期待しかない	0	2019-09-18T04:16:17.000Z	2019-09-18T04:16:17.000Z	0
UgzP_FdNeoo-G0X5rEd4AaABAg	Teppei K	ホントにひなのの声か？？？‪w(褒め言葉)	ホントにひなのの声か？？？‪w(褒め言葉)	0	2019-09-18T04:16:17.000Z	2019-09-18T04:16:17.000Z	0
Ugwpwf8bBgdvIWoOcYh4AaABAg	亜門虹彦	僕もひなのなの〜	僕もひなのなの〜	0	2019-09-18T04:16:06.000Z	2019-09-18T04:16:06.000Z	0
UgzscDuOFe6UWiyKjpd4AaABAg	もちまる	上村ひなののアイドルストーリーは始まったばかり<br /><br />なのちゃんの走り出す瞬間なの	"上村ひなののアイドルストーリーは始まったばかり

なのちゃんの走り出す瞬間なの"	0	2019-09-18T04:15:53.000Z	2019-09-18T04:17:41.000Z	0
UgwJ44OqxHEuXKXnXUJ4AaABAg	あやね。	3期生は1人しかいないからソロ曲になるのは仕方ないよね🤱<br /><br />ひなのちゃんの歌声、低めなのもあるけどすごく力強くてかっこいいです😊	"3期生は1人しかいないからソロ曲になるのは仕方ないよね🤱

ひなのちゃんの歌声、低めなのもあるけどすごく力強くてかっこいいです😊"	0	2019-09-18T04:15:45.000Z	2019-09-18T04:15:45.000Z	0
